x_val,nn
0.0,1.0
0.006535947712418301,0.9869281045751634
0.013071895424836602,0.9803921568627451
0.0196078431372549,0.9738562091503268
0.05228758169934641,0.9411764705882353
0.058823529411764705,0.9150326797385621
0.06535947712418301,0.9084967320261438
0.0718954248366013,0.869281045751634
0.0784313725490196,0.8627450980392157
0.08496732026143791,0.8562091503267973
0.0915032679738562,0.8300653594771242
0.09803921568627451,0.7712418300653595
0.10457516339869281,0.7712418300653595
0.1111111111111111,0.7124183006535948
0.11764705882352941,0.6993464052287581
0.12418300653594772,0.6928104575163399
0.13071895424836602,0.6862745098039216
0.2222222222222222,0.6797385620915033
0.22875816993464052,0.6797385620915033
0.23529411764705882,0.6797385620915033
0.24183006535947713,0.673202614379085
0.24836601307189543,0.6666666666666666
0.27450980392156865,0.6601307189542484
0.28104575163398693,0.6535947712418301
0.2875816993464052,0.5751633986928104
0.29411764705882354,0.5686274509803921
0.3006535947712418,0.5490196078431373
0.30718954248366015,0.5359477124183006
0.3137254901960784,0.5098039215686274
0.3202614379084967,0.5032679738562091
0.32679738562091504,0.477124183006536
0.3333333333333333,0.477124183006536
0.33986928104575165,0.4444444444444444
0.3464052287581699,0.43137254901960786
0.35294117647058826,0.42483660130718953
0.35947712418300654,0.41830065359477125
0.43137254901960786,0.40522875816993464
0.43790849673202614,0.40522875816993464
0.45751633986928103,0.39215686274509803
0.48366013071895425,0.39215686274509803
0.49019607843137253,0.38562091503267976
0.49673202614379086,0.38562091503267976
0.5032679738562091,0.29411764705882354
0.5098039215686274,0.2875816993464052
0.5163398692810458,0.27450980392156865
0.5228758169934641,0.26143790849673204
0.5294117647058824,0.26143790849673204
0.5359477124183006,0.23529411764705882
0.5424836601307189,0.23529411764705882
0.5490196078431373,0.22875816993464052
0.5555555555555556,0.2222222222222222
0.5620915032679739,0.20261437908496732
0.5686274509803921,0.20261437908496732
0.5751633986928104,0.1895424836601307
0.5761633986928104,0.0
1.0,0.0
