x_val,nn
0.0,1.0
0.006535947712418301,0.9934640522875817
0.026143790849673203,0.9738562091503268
0.032679738562091505,0.9673202614379085
0.0392156862745098,0.9607843137254902
0.0457516339869281,0.954248366013072
0.0718954248366013,0.9281045751633987
0.0784313725490196,0.9019607843137255
0.08496732026143791,0.8888888888888888
0.0915032679738562,0.8888888888888888
0.09803921568627451,0.8823529411764706
0.10457516339869281,0.8431372549019608
0.1111111111111111,0.8366013071895425
0.11764705882352941,0.8300653594771242
0.12418300653594772,0.8235294117647058
0.13071895424836602,0.8169934640522876
0.13725490196078433,0.8104575163398693
0.1437908496732026,0.803921568627451
0.1503267973856209,0.7581699346405228
0.1568627450980392,0.7516339869281046
0.16339869281045752,0.7450980392156863
0.16993464052287582,0.738562091503268
0.17647058823529413,0.7189542483660131
0.1830065359477124,0.7058823529411765
0.1895424836601307,0.6993464052287581
0.19607843137254902,0.6928104575163399
0.27450980392156865,0.6928104575163399
0.28104575163398693,0.6666666666666666
0.2875816993464052,0.6601307189542484
0.29411764705882354,0.6535947712418301
0.3464052287581699,0.6013071895424836
0.35294117647058826,0.5947712418300654
0.35947712418300654,0.5228758169934641
0.3660130718954248,0.5098039215686274
0.37254901960784315,0.4117647058823529
0.3790849673202614,0.4117647058823529
0.42483660130718953,0.28104575163398693
0.43137254901960786,0.28104575163398693
0.43790849673202614,0.28104575163398693
0.4444444444444444,0.26143790849673204
0.5032679738562091,0.21568627450980393
0.5098039215686274,0.21568627450980393
0.6209150326797386,0.10457516339869281
0.6219150326797386,0.0
1.0,0.0
