x_val,y_val
0.0,1.0
0.01,2.3025850929940455
0.02,2.3025850929940455
0.03,2.3025850929940455
0.04,2.3025850929940455
0.05,2.3025850929940455
0.06,2.3025850929940455
0.07,2.3025850929940455
0.08,2.3025850929940455
0.09,2.3025850929940455
0.1,2.3025850929940455
0.11,2.3025850929940455
0.12,2.3025850929940455
0.13,2.3025850929940455
0.14,2.3025850929940455
0.15,2.1972245773362196
0.16,2.1972245773362196
0.17,2.1972245773362196
0.18,2.1972245773362196
0.19,2.1972245773362196
0.2,2.1972245773362196
0.21,2.0794415416798357
0.22,2.0794415416798357
0.23,2.0794415416798357
0.24,2.0794415416798357
0.25,2.0794415416798357
0.26,2.0794415416798357
0.27,2.0794415416798357
0.28,2.0794415416798357
0.29,2.0794415416798357
0.3,2.0794415416798357
0.31,2.0794415416798357
0.32,2.0794415416798357
0.33,2.0794415416798357
0.34,2.0794415416798357
0.35,2.0794415416798357
0.36,2.0794415416798357
0.37,2.0794415416798357
0.38,2.0794415416798357
0.39,1.945910149055313
0.4,1.945910149055313
0.41,1.945910149055313
0.42,1.945910149055313
0.43,1.945910149055313
0.44,1.945910149055313
0.45,1.945910149055313
0.46,1.945910149055313
0.47,1.7917594692280547
0.5,1.6094379124341005
0.51,1.6094379124341005
0.52,1.6094379124341005
0.53,1.6094379124341005
0.54,1.6094379124341005
0.55,1.6094379124341005
0.56,1.6094379124341005
0.57,1.3862943611198906
0.58,1.3862943611198906
0.59,1.3862943611198906
0.6,1.3862943611198906
0.61,1.0986122886681096
0.62,1.0986122886681096
0.63,1.0986122886681096
0.64,1.0986122886681096
0.65,1.0986122886681096
0.66,1.0986122886681096
0.67,1.0986122886681096
0.68,1.0986122886681096
0.69,1.0986122886681096
0.7,1.0986122886681096
0.71,1.0986122886681096
0.72,1.0986122886681096
0.73,1.0986122886681096
0.74,1.0986122886681096
0.75,1.0986122886681096
0.76,1.0986122886681096
0.77,0.0
1.0,0.0
