x_val,y_val
0.0,1.0
0.01,2.1972245773362196
0.02,2.0794415416798357
0.03,1.945910149055313
0.04,1.945910149055313
0.05,1.7917594692280547
0.06,1.6094379124341005
0.07,1.6094379124341005
0.08,1.6094379124341005
0.09,1.6094379124341005
0.1,1.6094379124341005
0.11,1.6094379124341005
0.12,1.6094379124341005
0.13,1.6094379124341005
0.14,1.6094379124341005
0.15,1.6094379124341005
0.16,1.6094379124341005
0.17,1.6094379124341005
0.18,1.6094379124341005
0.19,1.6094379124341005
0.2,1.6094379124341005
0.21,1.6094379124341005
0.22,1.6094379124341005
0.23,1.6094379124341005
0.24,1.6094379124341005
0.25,1.6094379124341005
0.26,1.6094379124341005
0.27,1.6094379124341005
0.28,1.6094379124341005
0.29,1.6094379124341005
0.3,1.6094379124341005
0.31,1.6094379124341005
0.32,1.6094379124341005
0.33,1.6094379124341005
0.34,1.6094379124341005
0.35,1.6094379124341005
0.36,1.6094379124341005
0.37,1.6094379124341005
0.38,1.6094379124341005
0.39,1.6094379124341005
0.4,1.6094379124341005
0.41,1.6094379124341005
0.42,1.6094379124341005
0.43,1.6094379124341005
0.44,1.6094379124341005
0.45,1.6094379124341005
0.46,1.6094379124341005
0.47,1.6094379124341005
0.48,1.6094379124341005
0.49,1.6094379124341005
0.5,1.6094379124341005
0.53,1.3862943611198906
0.54,1.3862943611198906
0.55,1.3862943611198906
0.56,1.3862943611198906
0.57,1.3862943611198906
0.58,1.3862943611198906
0.59,1.3862943611198906
0.63,1.0986122886681096
0.64,1.0986122886681096
0.65,1.0986122886681096
0.66,1.0986122886681096
0.67,1.0986122886681096
0.68,1.0986122886681096
0.69,1.0986122886681096
0.7,1.0986122886681096
0.71,1.0986122886681096
0.72,1.0986122886681096
0.73,1.0986122886681096
0.74,1.0986122886681096
0.75,1.0986122886681096
0.82,0.6931471805599453
0.83,0.0
1.0,0.0
