x_val,nn
0.0,1.0
0.006535947712418301,0.9803921568627451
0.013071895424836602,0.9738562091503268
0.0196078431372549,0.9673202614379085
0.026143790849673203,0.9607843137254902
0.032679738562091505,0.954248366013072
0.0392156862745098,0.9477124183006536
0.0457516339869281,0.9411764705882353
0.05228758169934641,0.9281045751633987
0.058823529411764705,0.9150326797385621
0.06535947712418301,0.8954248366013072
0.0718954248366013,0.8888888888888888
0.0784313725490196,0.8758169934640523
0.08496732026143791,0.8758169934640523
0.11764705882352941,0.7124183006535948
0.12418300653594772,0.6862745098039216
0.13071895424836602,0.5032679738562091
0.13725490196078433,0.45098039215686275
0.1437908496732026,0.45098039215686275
0.1503267973856209,0.43137254901960786
0.24183006535947713,0.43137254901960786
0.24836601307189543,0.35947712418300654
0.2549019607843137,0.35947712418300654
0.26143790849673204,0.35294117647058826
0.2679738562091503,0.3333333333333333
0.27450980392156865,0.3333333333333333
0.28104575163398693,0.32679738562091504
0.2875816993464052,0.3202614379084967
0.29411764705882354,0.3202614379084967
0.3006535947712418,0.3202614379084967
0.30718954248366015,0.29411764705882354
0.3137254901960784,0.29411764705882354
0.3202614379084967,0.29411764705882354
0.32679738562091504,0.27450980392156865
0.3333333333333333,0.2679738562091503
0.33986928104575165,0.2679738562091503
0.3464052287581699,0.2549019607843137
0.35294117647058826,0.2549019607843137
0.35947712418300654,0.24836601307189543
0.3660130718954248,0.24836601307189543
0.37254901960784315,0.24836601307189543
0.3790849673202614,0.24836601307189543
0.38562091503267976,0.24836601307189543
0.39215686274509803,0.22875816993464052
0.39869281045751637,0.2222222222222222
0.40522875816993464,0.21568627450980393
0.4117647058823529,0.21568627450980393
0.41830065359477125,0.21568627450980393
0.42483660130718953,0.20915032679738563
0.43137254901960786,0.20915032679738563
0.43790849673202614,0.20915032679738563
0.4444444444444444,0.20915032679738563
0.45098039215686275,0.20915032679738563
0.45751633986928103,0.20915032679738563
0.46405228758169936,0.20915032679738563
0.47058823529411764,0.20261437908496732
0.477124183006536,0.19607843137254902
0.478124183006536,0.0
1.0,0.0
