x_val,nn
0.0,1.0
0.006711409395973154,0.9865771812080537
0.013422818791946308,0.9798657718120806
0.020134228187919462,0.9731543624161074
0.026845637583892617,0.9664429530201343
0.03355704697986577,0.912751677852349
0.040268456375838924,0.8791946308724832
0.04697986577181208,0.7986577181208053
0.053691275167785234,0.7919463087248322
0.06040268456375839,0.785234899328859
0.06711409395973154,0.7583892617449665
0.0738255033557047,0.7181208053691275
0.08053691275167785,0.7114093959731543
0.087248322147651,0.6912751677852349
0.09395973154362416,0.6912751677852349
0.10067114093959731,0.6912751677852349
0.10738255033557047,0.6845637583892618
0.11409395973154363,0.6845637583892618
0.12080536912751678,0.6845637583892618
0.12751677852348994,0.6375838926174496
0.1342281879194631,0.6308724832214765
0.14093959731543623,0.6241610738255033
0.1476510067114094,0.6241610738255033
0.15436241610738255,0.6174496644295302
0.1610738255033557,0.6040268456375839
0.16778523489932887,0.5973154362416108
0.3825503355704698,0.5771812080536913
0.38926174496644295,0.5704697986577181
0.3959731543624161,0.5637583892617449
0.40268456375838924,0.5570469798657718
0.40939597315436244,0.5503355704697986
0.4161073825503356,0.5436241610738255
0.4228187919463087,0.5033557046979866
0.42953020134228187,0.4966442953020134
0.4697986577181208,0.4899328859060403
0.47651006711409394,0.48322147651006714
0.48322147651006714,0.436241610738255
0.4899328859060403,0.3691275167785235
0.5369127516778524,0.3624161073825503
0.5436241610738255,0.2684563758389262
0.5503355704697986,0.2684563758389262
0.5570469798657718,0.26174496644295303
0.5637583892617449,0.2550335570469799
0.5704697986577181,0.2483221476510067
0.5771812080536913,0.24161073825503357
0.5838926174496645,0.174496644295302
0.5848926174496645,0.0
1.0,0.0
